Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
A;spontaanne (4p);spontaanne (4p);spontaanne;;0;1.01.2012;;;EKL,TA;1;
B;häälele (3p);häälele (3p);häälele;;0;1.01.2012;;;EKL,TA;1;
C;valule (2p);valule (2p);valule;;0;1.01.2012;;;EKL,TA;1;
D;ei ava silmi (1p);ei ava silmi (1p);puudub;;0;1.01.2012;;;EKL,TA;1;
