Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
A;esines;esines;esines;;0;1.01.2012;;;EKL,TA;1;
B;ei esinenud;ei esinenud;ei esinenud;;0;1.01.2012;;;EKL,TA;1;
C;pole teada;pole teada;pole teada;;0;1.01.2012;;;EKL,TA;1;
