Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
A;kitsas;kitsas;kitsas;;0;1.01.2012;;;EKL,TA;1;
B;keskmiselt lai;keskmiselt lai;keskmiselt lai;;0;1.01.2012;1.01.2015;;EKL,TA;0;
C;lai;lai;lai;;0;1.01.2012;;;EKL,TA;1;
D;normaalne;normaalne;normaalne;;0;1.01.2012;;;EKL,TA;1;
