Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
A;normileid;normileid;normileid;;0;1.01.2012;;;EKL,TA;1;
B;valu;valu;valu;;0;1.01.2012;;;EKL,TA;1;
C;valuta;valuta;valuta;;0;1.01.2012;;;EKL,TA;1;
D;pinge;pinge;pinge;;0;1.01.2012;;;EKL,TA;1;
E;pehme;pehme;pehme;;0;1.01.2012;;;EKL,TA;1;
F;resistentsus või moodustis;resistentsus või moodustis;resistentsus või moodustis;;0;1.01.2012;;;EKL,TA;1;
