Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
PVA1;Hommikul;Hommikul;Hommikul;;0;20.03.2017;;;ELMÜ;1;
PVA2;Õhtul;Õhtul;Õhtul;;0;20.03.2017;;;ELMÜ;1;
PVA3;Juhuslik;Juhuslik;Juhuslik;;0;20.03.2017;;;ELMÜ;1;
