Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
1;plaaniline;plaaniline;plaaniline;;0;31.05.2007;;;Sotsiaalministeerium;1;
2;vältimatu;vältimatu;vältimatu;;0;31.05.2007;;;Sotsiaalministeerium;1;
3;erakorraline;erakorraline;erakorraline (kuid mitte vältimatu);;0;31.05.2007;;;Sotsiaalministeerium;1;11.09.2012  SoM definitsioonide töörühma ettepanekul lisatud pikale nimetusele täpsustus.
