Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
A;vesi;vesi;vesi;;0;1.01.2012;;;EKL,TA;1;
B;füsioloogiline lahus;füsioloogiline lahus;füsioloogiline lahus;;0;1.01.2012;;;EKL,TA;1;
