Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
A;ninasondiga;ninasondiga;ninasondiga;;0;1.01.2012;;;EKL,TA;1;
B;maskiga;maskiga;maskiga;;0;1.01.2012;;;EKL,TA;1;
C;reservuaarmaskiga;reservuaarmaskiga;reservuaarmaskiga;;0;1.01.2012;;;EKL,TA;1;
D;kopsude mehhaaniline ventilatsioon;kopsude mehhaaniline ventilatsioon;kopsude mehhaaniline ventilatsioon;;0;1.01.2012;;;EKL,TA;1;
