Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
REGULAR;regulaarne;regulaarne;regulaarne;;;1.01.2008;;;Eesti E-tervise SA;1;
IRREGULAR;ebaregulaarne;ebaregulaarne;ebaregulaarne;;;1.01.2008;;;Eesti E-tervise SA;1;
