Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
1;mekoonium;mekoonium;mekoonium;;;31.05.2007;;;;1;
2;üleminekuroe;üleminekuroe;üleminekuroe;;;31.05.2007;;;;1;
3;kollakas roe;kollakas roe;kollakas roe;;;31.05.2007;;;;1;
4;muu;muu;muu;;;31.05.2007;;;;1;
