Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
A;steriilne lina;steriilne lina;steriilne lina;;0;1.01.2012;;;EKL,TA;1;
B;põletusgeel;põletusgeel;põletusgeel;;0;1.01.2012;;;EKL,TA;1;
C;muu (täpsustus);muu (täpsustus);muu (täpsustus);;0;1.01.2012;;;EKL,TA;1;
