Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
1;rinnast;rinnast;rinnast;;;31.05.2007;;;;1;
2;rinnakaitsme abil;rinnakaitsme abil;rinnakaitsme abil;;;31.05.2007;;;;1;
3;väljalüpsmise teel;väljalüpsmise teel;väljalüpsmise teel;;;31.05.2007;;;;1;
