Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
A;kiirabi;kiirabi;kiirabi;;0;1.01.2012;;;EKL,TA;1;
B;politsei;politsei;politsei;;0;1.01.2012;;;EKL,TA;1;
C;pääste;pääste;pääste;;0;1.01.2012;;;EKL,TA;1;
D;muu (täpsustus);muu (täpsustus);muu (täpsustus);;0;1.01.2012;;;EKL,TA;1;
