Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
A;14G;;14G;;0;1.01.2012;;;EKL,TA;1;
B;16F;;16F;;0;1.01.2012;;;EKL,TA;1;
C;30F;;30F;;0;1.01.2012;;;EKL,TA;1;
D;muu (täpsustus);;muu (täpsustus);;0;1.01.2012;;;EKL,TA;1;
