Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
AS1;asutus;asutus;asutus;;0;01.01.2012;;;ETSA;1;
AS11;kiirabiasutus;kiirabiasutus;kiirabiasutus;;1;01.01.2012;;;ETSA;1;
AS12;hospitaliseerimiskoht;hospitaliseerimiskoht;hospitaliseerimiskoht;;1;01.01.2012;;;ETSA;1;
AS13;maksja asutus;maksja asutus;maksja asutus;;1;01.01.2012;;;ETSA;1;
