Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
A;juht;juht;juht;;0;1.01.2012;;;EKL,TA;1;
B;kaassõitja;kaassõitja;kaassõitja;;0;1.01.2012;;;EKL,TA;1;
C;jalakäija;jalakäija;jalakäija (ilma sõidukita);;0;1.01.2012;;;EKL,TA;1;
D;pole teada;pole teada;pole teada;;0;1.01.2012;;;EKL,TA;1;
