Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
63161005;;Esmane;Principal (qualifier value);;0;25.02.2020;;;ELMÜ;1;
2603003;;Metastaatiline;Secondary (qualifier value);;0;25.02.2020;;;ELMÜ;1;
263855007;;Relaps;Relapse phase (qualifier value);;0;25.02.2020;;;ELMÜ;1;
261665006;;Teadmata;Unknown (qualifier value);;0;25.02.2020;;;ELMÜ;1;
