Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
1;hea;hea;hea;;;31.05.2007;;;;1;
2;rahuldav;rahuldav;rahuldav;;;31.05.2007;;;;1;
3;keskmiselt raske;keskmiselt raske;keskmiselt raske;;;31.05.2007;;;;1;
4;raske;raske;raske;;;31.05.2007;;;;1;
5;väga raske;väga raske;väga raske;;;31.05.2007;;;;1;
