Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
PARENT;lapsevanem;lapsevanem;lapsevanem;0;0;7.09.2007;;;;1;
MOTHER;ema;ema;ema;0;0;7.09.2007;;;;1;
FATHER;isa;isa;isa;0;0;7.09.2007;;;;1;
GUARDIAN;eestkostja;eestkostja;eestkostja;0;0;7.09.2007;;;;1;
SOCIAL;sotsiaalhoolekande teenust osutav asutus;sotsiaalhoolekande teenust osutav asutus;sotsiaalhoolekande teenust osutav asutus;0;0;7.09.2007;;;;1;
