Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
A;selge;selge;selge;;0;1.01.2012;;;EKL,TA;1;
B;desorienteeritud;desorienteeritud;desorienteeritud;;0;1.01.2012;;;EKL,TA;1;
C;äratatav;äratatav;äratatav;;0;1.01.2012;;;EKL,TA;1;
D;koomas;koomas;koomas;;0;1.01.2012;;;EKL,TA;1;
