Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
A;lennuk;lennuk;lennuk;;0;1.01.2012;;;EKL,TA;1;
B;helikopter;helikopter;helikopter;;0;1.01.2012;;;EKL,TA;1;
C;laev;laev;laev;;0;1.01.2012;;;EKL,TA;1;
D;hõljuk;hõljuk;hõljuk;;0;1.01.2012;;;EKL,TA;1;
E;ATV või analoog;ATV või analoog;ATV või analoog;;0;1.01.2012;;;EKL,TA;1;
F;muu (täpsustus);muu (täpsustus);muu (täpsustus);;0;1.01.2012;;;EKL,TA;1;
