Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
A;normaalne;normaalne;normaalne;;0;1.01.2012;;;EKL,TA;1;
B;kuum;kuum;kuum;;0;1.01.2012;;;EKL,TA;1;
C;jahe;jahe;jahe;;0;1.01.2012;;;EKL,TA;1;
