Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
A;olemas;olemas;olemas;;0;1.01.2012;;;EKL,TA;1;
B;puuduvad;puuduvad;puuduvad;;0;1.01.2012;;;EKL,TA;1;
C;ei ole hinnatud;ei ole hinnatud;ei ole hinnatud;;0;1.01.2012;;;EKL,TA;1;
D;eelnevalt kunstlik hingamistee olemas;eelnevalt kunstlik hingamistee olemas;eelnevalt kunstlik hingamistee olemas;;0;1.01.2012;;;EKL,TA;1;
