Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
A;eesmine tamponaad;eesmine tamponaad;eesmine tamponaad;;0;1.01.2012;;;EKL,TA;1;
B;tagumine tamponaad;tagumine tamponaad;tagumine tamponaad;;0;1.01.2012;;;EKL,TA;1;
