Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
L1;1 aste;1 astme hamba liikuvus;labio-lingvaalne liikuvus;;0;1.01.2013;;; Eesti Ortodontide Selts;1;
L2;2 aste;2 astme hamba liikuvus;lisandub mesio-distaalne liikuvus;;0;1.01.2013;;; Eesti Ortodontide Selts;1;
L3;3 aste;3 astme hamba liikuvus;lisandub rotatsioon;;0;1.01.2013;;; Eesti Ortodontide Selts;1;
