Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
1;jah;jah;jah;;;1.01.2014;;;EPS;1;
2;jah tingimustega;jah tingimustega;jah tingimustega;;;1.01.2014;;;EPS;1;
3;ei;ei;ei;;;1.01.2014;;;EPS;1;
