Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
K1;1 kulumisaste;hamba 1 kulumisaste;lohukesed oklusiooni pinnal;;0;1.01.2013;;; Eesti Ortodontide Selts;1;vastavalt kulunud pindade arvule
K2;2 kulumisaste;hamba 2 kulumisaste;okslusioonipinnal email kulunud kogu ulatuses;;0;1.01.2013;;; Eesti Ortodontide Selts;1;vastavalt kulunud pindade arvule
K3;3 kulumisaste;hamba 3 kulumisaste;kulumine emaili-tsemendi piirini;;0;1.01.2013;;; Eesti Ortodontide Selts;1;vastavalt kulunud pindade arvule
