Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
SUCCESS;edukus eelkoolis;edukus eelkoolis;edukus eelkoolis;;;1.01.2008;;;Eesti E-tervise SA;1;
SCHMAT;kooliküpsus ;kooliküpsus ;kooliküpsus ;;;1.01.2008;;;Eesti E-tervise SA;1;
TESTRES;testide tulemused ;testide tulemused ;testide tulemused ;;;1.01.2008;;;Eesti E-tervise SA;1;
