Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
A;normoventilatsioon;normoventilatsioon;normoventilatsioon;;0;1.01.2012;;;EKL,TA;1;
B;hüpoventilatsioon;hüpoventilatsioon;hüpoventilatsioon;;0;1.01.2012;;;EKL,TA;1;
C;hüperventilatsioon;hüperventilatsioon;hüperventilatsioon;;0;1.01.2012;;;EKL,TA;1;
D;ei hinga;ei hinga;ei hinga;;0;1.01.2012;;;EKL,TA;1;
